metric,parameter,mu,mu_star,sigma,mu_star_conf
mean_thNew_0_20,JuvenileLeaves,-0.10592492101425147,0.10592492101425147,0.0582525484034974,0.006832732934756646
mean_thNew_0_20,thetaR,0.09540456029229392,0.09540456029229392,0.04966445729901056,0.005631815625645896
mean_thNew_0_20,Ks,-0.05063168973639977,0.05063168973639977,0.02499179852005571,0.002789109259972715
mean_thNew_0_20,Rmax_LTAR,-0.03549953580113976,0.03721861178682323,0.030437677098729014,0.0031810717035429146
mean_thNew_0_20,StayGreen,-0.0319142199138153,0.0319142199138153,0.02612782216137998,0.00302657096998847
mean_thNew_0_20,Rmax_LTIR,-0.0012416885101378468,0.003666107790079018,0.0063559725121417445,0.0006103035317502062
mean_thNew_0_20,PhyllFrmTassel,-0.001409750998820426,0.0018350402280345058,0.002674735125588437,0.0002696547552341499
mean_thNew_0_20,Diffx,-0.0007792132820925556,0.0018099919950929388,0.002705492026214671,0.0002464715167667398
mean_thNew_0_20,Diffz,-0.0008618337569394737,0.0016867110673210103,0.0025430889155921396,0.00023653810279962266
mean_thNew_0_200,n,-0.9281553936486692,0.9281553936486692,0.31190056600706895,0.03544510729939576
mean_thNew_0_200,thetaS,0.5689374814830906,0.5689374814830906,0.23541902155849662,0.02688813816177316
mean_thNew_0_200,thetaR,0.16925540520454102,0.16925540520454102,0.0813463018612959,0.009177420111532317
mean_thNew_0_200,LM_min,-0.11299812916509054,0.11299812916509054,0.06227585209541278,0.007087816711530158
mean_thNew_0_200,Alfa,-0.10163139787111372,0.10163139787111372,0.05533140680823178,0.006288563101041946
mean_thNew_0_200,JuvenileLeaves,-0.08440339151145611,0.08440339151145611,0.04664847158187362,0.005414685719963497
mean_thNew_0_200,Rmax_LTAR,-0.05514061794467228,0.05514397731216649,0.03170500818458196,0.0034984414700951426
mean_thNew_0_200,Ks,-0.03843709329739708,0.03843709329739708,0.018252646490399912,0.0020419095366492695
mean_thNew_0_200,StayGreen,-0.03685735604359231,0.03685735604359231,0.03274190530910954,0.003842631173285763
mean_thNew_0_200,Rmax_LTIR,-0.0011655957716235706,0.00234933169711552,0.0037298497401754894,0.00035772282755003847
mean_thNew_0_200,Diffx,-0.00034404212794423227,0.0017456033700049393,0.0026392018670660998,0.00022787166534854266
mean_thNew_0_200,Diffz,0.00013379821487800262,0.0014746107105168681,0.0022156752490127313,0.00018820224709589499
mean_thNew_0_200,PhyllFrmTassel,-0.0007284404407833653,0.001036257984883617,0.0015338028936112186,0.00015331654304362663
mean_thNew_10_20,n,-0.9023906615224092,0.9023906615224092,0.3508792791944305,0.039999373469361256
mean_thNew_10_20,thetaS,0.6759062050527939,0.6759062050527939,0.2981897957248106,0.03376175541701073
